dataset,sample_id,patient_id,tissue,abundance_eligible,task004_cluster_type,task004_cluster_id,n_cells,n_rescued,rescued_fraction,n_neutrophil,n_ambiguous_myeloid,top_project_broad_celltype,cluster_review_flag,review_note
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_01_MS4A1,3,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_12_IFIT3,30,0,0,0,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_03_LAMP3,22,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,14,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_04_STMN1,3,0,0,0,0,plasma,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_07_APOA2,6,0,0,4,1,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_03_TFF3,3,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_09_PDCD1_IFNG,7,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,3,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_07_PLCG2,6,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_03_KLF4,1,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,14,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_03_KLRD1,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,3,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_06_PLCG2,7,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_06_ITGA1,2,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_01_FAP,6,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_02_SELL,1,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_03_SPP1,1,0,0,0,0,other/uncertain,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_05_KLRD1,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_01_CLEC4A,1,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A096_HCC,nature_xue_A096,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_04_STMN1,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Tumor,3000,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_06_KDR_ESM1,58,0,0,0,4,endothelial,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_03_GPR183,1566,0,0,9,40,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_02_MS4A1_CD83,34,0,0,1,1,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,201,0,0,0,7,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_07_APOA2,62,0,0,38,3,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_04_GNLY,90,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_11_SLC4A10,339,0,0,2,9,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,29,0,0,0,3,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,16,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_02_CXCL12,42,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_07_SLC40A1,190,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_05_IL1B,220,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_06_CD69,129,0,0,0,6,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_07_CXCL13,95,0,0,0,5,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_01_FAP,30,0,0,1,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_02_ABCC9,210,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_01_CLEC9A,19,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,106,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_08_IGFBP3,87,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,36,0,0,10,2,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,3,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,32,0,0,1,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_03_MZB1,34,0,0,0,1,plasma,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_10_PDCD1,32,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_11_FOXP3_STMN1,18,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_09_STMN1,28,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,17,0,0,0,4,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_05_KDR,39,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_06_CXCL9,43,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_03_SPP1,50,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_06_PLCG2,33,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_02_CCL20,49,0,0,8,2,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_12_IFIT3,9,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_06_STMN1,10,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,11,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_03_LAMP3,10,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_01_MS4A1,8,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_01_MYH11,23,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_08_STMN1,52,0,0,3,3,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_07_KDR_APOA2,3,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_02_CD1C,58,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_03_STMN1,3,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mast,3,0,0,0,0,mast,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_02_CX3CR1,11,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_03_CD14CD16,41,0,0,1,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_04_ACKR1,5,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_05_ELL2,2,0,0,1,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_11_CCL4,1,0,0,0,1,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_08_GZMK,23,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_10_SPP1,7,0,0,3,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_04_TREM2,12,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,6,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_09_IFIT1,4,0,0,2,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_03_KLRD1,4,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_09_PDCD1_IFNG,4,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_04_PLCG2,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_05_KLRD1,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_03_TFF3,6,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_03_GZMK_S1PR1,2,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_07_PLCG2,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,3,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_02_SELL,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_04_CD207,1,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_04_STMN1,3,0,0,0,0,plasma,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_06_ITGA1,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A097_HCC,nature_xue_A097,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_MonoDC,1,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_08_IGFBP3,519,0,0,1,2,endothelial,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_06_KDR_ESM1,1893,0,0,35,80,endothelial,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,598,0,0,6,21,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_05_KDR,1157,0,0,18,17,endothelial,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,92,0,0,50,7,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,49,0,0,2,3,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,337,0,0,5,9,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Tumor,480,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_07_SLC40A1,477,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_04_ACKR1,119,0,0,1,1,endothelial,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,110,0,0,4,3,endothelial,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,28,0,0,2,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_03_CD14CD16,110,0,0,6,2,B,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,142,0,0,1,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_07_KDR_APOA2,9,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_08_GZMK,9,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_01_MYH11,86,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_02_CXCL12,76,0,0,2,1,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_02_CD1C,107,0,0,3,0,B,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_06_PLCG2,5,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,40,0,0,2,9,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_06_CD69,165,0,0,13,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_03_GPR183,84,0,0,8,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_01_CLEC9A,36,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_03_STMN1,1,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_03_FCGR3A_IFNG,43,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_08_STMN1,13,0,0,1,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_01_FAP,3,0,0,1,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_05_IL1B,56,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_02_ABCC9,13,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mo_02_CD16,1,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_09_STMN1,11,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_05_KLRD1,5,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_04_GNLY,93,0,0,2,5,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,7,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,4,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_06_CXCL9,4,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_02_CCL20,12,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_11_SLC4A10,25,0,0,4,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A098_HCC,nature_xue_A098,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,3,0,0,0,0,B,none,No rescued-cell dominance flag.
